filename,width,height,class,xmin,ymin,xmax,ymax,binary_class
metal-1903_jpg.rf.b6bff38b8faee856fc6c5f3a5bee9145.jpg,640,640,non-plastic,297,98,560,607,0
metal-1903_jpg.rf.b6bff38b8faee856fc6c5f3a5bee9145.jpg,640,640,non-plastic,410,0,636,611,0
biological110_jpg.rf.4f6f78e6ab4eb0cd919eba7e9cef7afc.jpg,640,640,non-plastic,92,83,544,480,0
plasticbag-132-_jpg.rf.7ff35fff2d93c8a5f4a3c43d63034467.jpg,640,640,plastic,77,37,556,565,1
cardboard-2332_jpg.rf.0cc0d05ff7de1d0f52164ebf7edf976e.jpg,640,640,non-plastic,16,27,236,587,0
cardboard-2332_jpg.rf.0cc0d05ff7de1d0f52164ebf7edf976e.jpg,640,640,non-plastic,202,50,483,484,0
cardboard-2332_jpg.rf.0cc0d05ff7de1d0f52164ebf7edf976e.jpg,640,640,non-plastic,423,96,624,561,0
metal544_jpg.rf.0125f9d7655a18329fe9842b5b6aece5.jpg,640,640,non-plastic,158,62,483,589,0
Metal_742_jpg.rf.2fa07288dd883a91b8786fc69b779eb4.jpg,640,640,non-plastic,183,20,529,435,0
Metal_428_jpg.rf.9d3c917893a3ee36f4d6e881aefee844.jpg,640,640,non-plastic,89,35,575,501,0
plastic_486_jpg.rf.b133dc3ca6043255c65e8063d195d842.jpg,640,640,plastic,24,9,640,640,1
glass-1826-Copy-Copy_jpg.rf.d8254c8a44bd91badc44f3be3726cdeb.jpg,640,640,non-plastic,126,62,226,364,0
glass-1826-Copy-Copy_jpg.rf.d8254c8a44bd91badc44f3be3726cdeb.jpg,640,640,non-plastic,221,70,302,363,0
glass-1826-Copy-Copy_jpg.rf.d8254c8a44bd91badc44f3be3726cdeb.jpg,640,640,non-plastic,274,66,370,369,0
glass-1826-Copy-Copy_jpg.rf.d8254c8a44bd91badc44f3be3726cdeb.jpg,640,640,non-plastic,396,85,478,367,0
glass-1826-Copy-Copy_jpg.rf.d8254c8a44bd91badc44f3be3726cdeb.jpg,640,640,non-plastic,123,359,424,486,0
glass-1826-Copy-Copy_jpg.rf.d8254c8a44bd91badc44f3be3726cdeb.jpg,640,640,non-plastic,346,365,588,540,0
Vegetation_392_jpg.rf.03f45eebc368b82f388b8f7eeec74bd0.jpg,640,640,non-plastic,53,95,616,555,0
Metal_226_jpg.rf.0b43331169698185515fe6c414a07d11.jpg,640,640,non-plastic,188,257,418,466,0
Vegetation_178_jpg.rf.6ebca0335e655ed6a8c1d174a2d05b8e.jpg,640,640,non-plastic,39,150,228,524,0
Vegetation_178_jpg.rf.6ebca0335e655ed6a8c1d174a2d05b8e.jpg,640,640,non-plastic,189,220,605,451,0
Metal_426_jpg.rf.d30001497b423556b6c4e5bca91c788b.jpg,640,640,non-plastic,63,94,592,498,0
metal339_jpg.rf.cb3be187e314fd82fcf448350fb57e18.jpg,640,640,non-plastic,148,10,623,552,0
plastic_455_jpg.rf.e43eb6604187d5404fd0795e48020cf2.jpg,640,640,plastic,193,0,451,640,1
O_3545_jpg.rf.74e50e776d46b54837cb527b1f5103e1.jpg,640,640,non-plastic,23,155,606,561,0
Metal_399_jpg.rf.9a7940a8d265c59662b3dab18354edca.jpg,640,640,non-plastic,189,136,431,505,0
Plastic_231_jpg.rf.57b26ce52314d9acae15c78aa194d049.jpg,640,640,plastic,202,62,427,499,1
metal433_jpg.rf.85729e341b19738a38bb4dfd3b854ed6.jpg,640,640,non-plastic,186,55,640,640,0
paper_223_jpg.rf.593538fb56125252555fbef097a9e444.jpg,640,640,non-plastic,248,138,430,433,0
Plastic_114_jpg.rf.3dbec95c3afd9f00a072a967024f2f0b.jpg,640,640,plastic,75,40,590,576,1
plastic_234_jpg.rf.7e1f47509d7d86e37eddf7e2e9ef18f7.jpg,640,640,plastic,244,17,372,623,1
plastic_34_jpg.rf.43fd06e636016128a5325443c00a6d0d.jpg,640,640,plastic,221,13,631,485,1
Plastic_31_jpg.rf.a0ce6de9b7ef9e345f5324f98c7bc56b.jpg,640,640,plastic,149,186,438,454,1
Metal_58_jpg.rf.607e104e12c267363c046bdc6711497c.jpg,640,640,non-plastic,168,83,425,417,0
Plastic_286_jpg.rf.446a5d9e9e1a9afb411eadc10fe3ac75.jpg,640,640,plastic,105,49,409,503,1
Cardboard_319_jpg.rf.97fce518d0fc80f4c526305074c589dd.jpg,640,640,non-plastic,79,37,589,626,0
paper392_jpg.rf.1f309787956d4dc77cde64882acaf69b.jpg,640,640,non-plastic,98,33,574,617,0
paper173_jpg.rf.67afae134252c26aa535f06163776b17.jpg,640,640,non-plastic,0,0,640,640,0
metal495_jpg.rf.de3d29ac613953837fe10c6de83d1371.jpg,640,640,non-plastic,195,175,440,475,0
plastic-2067_jpg.rf.d93e1369254523da92682f8b9d0c923a.jpg,640,640,plastic,45,110,587,551,1
Plastic_723_jpg.rf.97440c5d184a801ec5f0febfc3b5d944.jpg,640,640,plastic,175,77,405,546,1
Metal_315_jpg.rf.38be5b3b8cc6b19bcacf634e42a7b774.jpg,640,640,non-plastic,182,132,442,394,0
plastic-1933_jpg.rf.8601fff3e261a9da004dd83f6bc74fcb.jpg,640,640,plastic,14,198,257,398,1
plastic-1933_jpg.rf.8601fff3e261a9da004dd83f6bc74fcb.jpg,640,640,plastic,202,213,438,414,1
plastic-1933_jpg.rf.8601fff3e261a9da004dd83f6bc74fcb.jpg,640,640,plastic,388,228,625,441,1
plastic_529_jpg.rf.9e5d25112f8ce06aad5631ec9a068075.jpg,640,640,plastic,91,390,183,633,1
plastic_529_jpg.rf.9e5d25112f8ce06aad5631ec9a068075.jpg,640,640,plastic,230,1,543,640,1
Paper_104_jpg.rf.e2beb7139716102a8227f53749eb30ea.jpg,640,640,non-plastic,126,73,506,530,0
metal101_jpg.rf.b9ac0a7a8b8fa184c3d9ee837cfda63b.jpg,640,640,non-plastic,4,5,638,640,0
Glass_105_jpg.rf.c4db32813ee177720690fc782fb84a3a.jpg,640,640,non-plastic,68,128,589,461,0
metal268_jpg.rf.e00cc9ee4558a7d1864343fc209b4208.jpg,640,640,non-plastic,16,102,626,524,0
metal-2491_jpg.rf.84d44e23130545b2a603c1c57666123f.jpg,640,640,non-plastic,0,0,640,640,0
Metal_287_jpg.rf.ca1850c443efb0f66582622624e61cd8.jpg,640,640,non-plastic,219,234,408,424,0
plastic_129_jpg.rf.adc1fc510d57c5d7a06dd65d4c30a242.jpg,640,640,plastic,148,210,494,490,1
Cardboard_221_jpg.rf.849b5831b7ee213a50230a0904bfe7f8.jpg,640,640,non-plastic,38,64,616,593,0
Cardboard_57_jpg.rf.5227f0c3256ec7969cc505066e4fe4f9.jpg,640,640,non-plastic,135,55,464,604,0
metal-2427_jpg.rf.e2b0cfacc00c53e3ca27271a92e95468.jpg,640,640,non-plastic,55,50,311,367,0
metal-2427_jpg.rf.e2b0cfacc00c53e3ca27271a92e95468.jpg,640,640,non-plastic,142,228,608,580,0
WhatsApp-Image-2025-02-15-at-19_03_44_25d4abd5_jpg.rf.826d49dca177d6e61093ae639fbf8e84.jpg,640,640,plastic,122,292,592,364,0
plasticbag-11-_jpg.rf.4e3dbb178acaba14c1054802ebd512ca.jpg,640,640,plastic,72,0,593,640,1
Plastic_846_jpg.rf.fc93970c9f2b33942ed8c2fa1340dc8b.jpg,640,640,plastic,43,47,586,484,1
Metal_504_jpg.rf.e9283fae0cc0fee630d3c3f35cb2345a.jpg,640,640,non-plastic,124,144,505,477,0
metal271_jpg.rf.dc2b69320586b3815e9def6530779d6a.jpg,640,640,non-plastic,9,16,475,465,0
Glass_342_jpg.rf.922eada2555801552e292a7e4f5b50ce.jpg,640,640,non-plastic,154,217,443,514,0
metal231_jpg.rf.b3716d7c2e3f4a42a8e0a5248fa31443.jpg,640,640,non-plastic,9,6,462,498,0
cardboard_328_jpg.rf.e66ae0605785514ee087c10dd6647a62.jpg,640,640,non-plastic,5,8,640,640,0
Metal_140_jpg.rf.c4502faa30539a44f62e879636ebb9b8.jpg,640,640,non-plastic,135,106,549,585,0
glass-2027_jpg.rf.2855c440b67047ce3eabc743075c0a5e.jpg,640,640,non-plastic,67,70,563,525,0
Cardboard_288_jpg.rf.e2444b56ce651740d61f022c7a5d2f78.jpg,640,640,non-plastic,143,157,477,470,0
Metal_290_jpg.rf.a76f6e35de3c15d47b439d1d17c6a127.jpg,640,640,non-plastic,140,36,515,485,0
metal-277_jpg.rf.16f515fa2cc2b6314dcb9176abe73b7a.jpg,640,640,non-plastic,237,30,306,600,0
metal-277_jpg.rf.16f515fa2cc2b6314dcb9176abe73b7a.jpg,640,640,non-plastic,352,456,419,594,0
O_6730_jpg.rf.63cb8493e4ffc95086092f33251b68f6.jpg,640,640,non-plastic,72,329,310,639,0
O_6730_jpg.rf.63cb8493e4ffc95086092f33251b68f6.jpg,640,640,non-plastic,215,159,397,436,0
O_6730_jpg.rf.63cb8493e4ffc95086092f33251b68f6.jpg,640,640,non-plastic,226,2,384,192,0
O_6730_jpg.rf.63cb8493e4ffc95086092f33251b68f6.jpg,640,640,non-plastic,310,372,526,640,0
plastic339_jpg.rf.a9f53858c53439bd4679e62dbbd765cf.jpg,640,640,plastic,132,85,430,611,1
metal-2068-Copy_jpg.rf.a9cebb3f0a819de6a221920f73da890d.jpg,640,640,non-plastic,33,90,604,639,0
plastic176_jpg.rf.8a6f9b910d0fde1ec78133b7f2838d44.jpg,640,640,plastic,7,23,614,582,1
O_1425_jpg.rf.9ac1860b2e2b856255b080ee6e84a315.jpg,640,640,non-plastic,28,186,616,506,0
O_9934_jpg.rf.56e7fef1f65281b2afabf66fd227b345.jpg,640,640,non-plastic,39,68,556,510,0
Paper_249_jpg.rf.d0d5b5c358d9c42fd236f1df64691bf3.jpg,640,640,non-plastic,97,9,605,603,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,5,383,268,640,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,76,133,273,409,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,130,3,315,142,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,363,1,561,180,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,278,70,500,322,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,443,189,619,555,0
cardboard-1444_jpg.rf.fdc473bcb6ad979ae95a63f5df5c6dba.jpg,640,640,non-plastic,245,307,500,640,0
Food-Organics_203_jpg.rf.3f05b4a29abf8baa2e3ec8453f643a12.jpg,640,640,non-plastic,193,232,438,475,0
Metal_538_jpg.rf.bf320c90e9fc1df8bfd2b9d8a4409870.jpg,640,640,non-plastic,92,38,526,570,0
Plastic_774_jpg.rf.e757a702e9bc78cff6f6cd267a9b26c0.jpg,640,640,plastic,203,148,415,488,1
Cardboard_34_jpg.rf.6465455e8680028f1242d90a7919ca39.jpg,640,640,non-plastic,184,203,435,470,0
metal-775_jpg.rf.5e49b65b00cf3501ff18d6621568996a.jpg,640,640,non-plastic,77,133,211,493,0
metal-775_jpg.rf.5e49b65b00cf3501ff18d6621568996a.jpg,640,640,non-plastic,209,132,330,490,0
metal-775_jpg.rf.5e49b65b00cf3501ff18d6621568996a.jpg,640,640,non-plastic,324,131,442,495,0
metal-775_jpg.rf.5e49b65b00cf3501ff18d6621568996a.jpg,640,640,non-plastic,449,126,582,507,0
paper-278_jpg.rf.39bbb3404bbec946d5cc84832757f67a.jpg,640,640,non-plastic,14,90,632,623,0
Metal_407_jpg.rf.93361c75b8c11bd0567271ff0a73a8d5.jpg,640,640,non-plastic,121,110,509,520,0
Metal_483_jpg.rf.2a64f9dafd14ebc0b0acc5832f79aa12.jpg,640,640,non-plastic,108,78,505,480,0
Glass_308_jpg.rf.bed0119871e70846a8ebb44a3cf2c455.jpg,640,640,non-plastic,213,112,500,581,0
Metal_151_jpg.rf.8efb321c01e05b8915afc4682e280231.jpg,640,640,non-plastic,192,118,484,415,0
Vegetation_293_jpg.rf.70dbe10989e974ad7dbe44e426e3e894.jpg,640,640,non-plastic,35,13,561,508,0
Cardboard_227_jpg.rf.cbd5e075c4f94802cbd07de8335eaa3c.jpg,640,640,non-plastic,34,182,599,459,0
Paper_233_jpg.rf.04e5091802275243f5c93b91706b46ae.jpg,640,640,non-plastic,78,48,558,572,0
biological1_jpg.rf.13b575a3c83026118f834b49e52c9231.jpg,640,640,non-plastic,43,48,620,553,0
Metal_216_jpg.rf.10d6a8077d31b29ef70ec3190c3255da.jpg,640,640,non-plastic,178,163,328,420,0
Metal_474_jpg.rf.dfc92626d1ec9a6892714f433a6f4044.jpg,640,640,non-plastic,145,0,619,483,0
Plastic_739_jpg.rf.b71970166ebe943744cbbee600da9339.jpg,640,640,plastic,213,123,433,517,1
Metal_571_jpg.rf.c7bf6c78e8b7ee7ad0af0745a447aaf6.jpg,640,640,non-plastic,155,173,500,444,0
paper-2567_jpg.rf.41e5515ed935917b5be2c86cff64ac8d.jpg,640,640,non-plastic,119,95,445,553,0
Vegetation_100_jpg.rf.99297b98828db74097556166aa79e93d.jpg,640,640,non-plastic,51,54,515,574,0
plastic_1073_jpg.rf.dac685776f0d954765bc6b129d1f61e8.jpg,640,640,plastic,111,15,527,640,1
Glass_377_jpg.rf.0b624df0dee7b1a88eda571eb5a61716.jpg,640,640,non-plastic,0,0,398,430,0
Cardboard_172_jpg.rf.104e35842f418b8af3493056d7b421ed.jpg,640,640,non-plastic,163,226,507,488,0
O_9832_jpg.rf.8390c8c73d0650bd18e50a802a240272.jpg,640,640,non-plastic,0,103,640,444,0
cardboard-2262_jpg.rf.293e4350ad0dee96f001936ead2bebc8.jpg,640,640,non-plastic,152,93,504,549,0
metal53_jpg.rf.a5887083b9e557eab3766326d4838a44.jpg,640,640,non-plastic,212,181,449,515,0
Plastic_1_jpg.rf.a2f8029664f431acae11237ec2035c13.jpg,640,640,plastic,112,51,522,583,1
O_3364_jpg.rf.85a419b411e83029e46cff5996b841be.jpg,640,640,non-plastic,0,0,640,640,0
cardboard-1958-Copy_jpg.rf.2f1532413fc4a69124d26231bc396ad1.jpg,640,640,non-plastic,40,23,583,610,0
metal-2213-Copy_jpg.rf.c2317c02eed7897b204dc6ec7adc6663.jpg,640,640,non-plastic,34,225,227,580,0
metal-2213-Copy_jpg.rf.c2317c02eed7897b204dc6ec7adc6663.jpg,640,640,non-plastic,225,130,411,579,0
metal-2213-Copy_jpg.rf.c2317c02eed7897b204dc6ec7adc6663.jpg,640,640,non-plastic,408,70,602,581,0
Glass_410_jpg.rf.4a27661909cb89b179632c537771d152.jpg,640,640,non-plastic,168,0,599,362,0
metal-939_jpg.rf.1d39b4efa32f27e6c9bbecfcbd7fbb7d.jpg,640,640,non-plastic,257,82,393,565,0
cardboard-292_jpg.rf.6dab0f7eba076055c4553b894a37f2e9.jpg,640,640,non-plastic,10,23,570,505,0
metal379_jpg.rf.f7ecbff560a4e345fddb4c3285bbefc5.jpg,640,640,non-plastic,0,70,640,556,0
O_9788_jpg.rf.3079f8219987d282c640e0cfd4730dd7.jpg,640,640,non-plastic,98,9,640,640,0
metal439_jpg.rf.c08e1d399556a4cf4caeb1edf23b007a.jpg,640,640,non-plastic,68,86,640,640,0
Paper_457_jpg.rf.fae614d355577db2866783d917beb994.jpg,640,640,non-plastic,98,105,574,530,0
plastic_1560_jpg.rf.36c5e621af62f5c1c7e68dcbdf2248e1.jpg,640,640,plastic,109,5,530,640,1
Plastic_176_jpg.rf.e33a79421da93a9a2532a9bd5670e783.jpg,640,640,plastic,204,45,443,628,1
Glass_117_jpg.rf.f57f0fb9b0737ce6f55f908b5faae7eb.jpg,640,640,non-plastic,182,135,412,486,0
cardboard_250_jpg.rf.4b582daf745f1217896a2982e8bab07b.jpg,640,640,non-plastic,70,40,554,531,0
WhatsApp-Image-2025-02-15-at-19_04_36_57a00a06_jpg.rf.c3fb15ff4868258061a4b0a159044014.jpg,640,640,plastic,192,279,532,371,0
Plastic_154_jpg.rf.2161648a3b3f58e6c8d4b6e5a4f4b9ac.jpg,640,640,plastic,0,50,624,638,1
Plastic_533_jpg.rf.817ffd09d0dda9224c57cd64ba5dc619.jpg,640,640,plastic,52,303,551,450,1
Glass_395_jpg.rf.ce76cf9fa41bf12a7da8431614d06c6b.jpg,640,640,non-plastic,175,165,430,447,0
Glass_221_jpg.rf.f750b99ad0daa19cc2ce3df22a9ee3ac.jpg,640,640,non-plastic,152,135,584,465,0
Plastic_266_jpg.rf.974f8f580fb60349f82eb6e9abb1b701.jpg,640,640,plastic,195,70,428,586,1
metal-1106_jpg.rf.ea8d36ae1483cceee9f6cedc5fd0ab2d.jpg,640,640,non-plastic,143,185,458,452,0
metal-1106_jpg.rf.ea8d36ae1483cceee9f6cedc5fd0ab2d.jpg,640,640,non-plastic,258,62,524,219,0
metal-1106_jpg.rf.ea8d36ae1483cceee9f6cedc5fd0ab2d.jpg,640,640,non-plastic,407,166,640,624,0
Glass_4_jpg.rf.54f31ba38ba59e6802b84f34b0a4be5a.jpg,640,640,non-plastic,168,167,483,589,0
Paper_236_jpg.rf.b34219b4989e32e516bae93436d36f52.jpg,640,640,non-plastic,113,115,507,499,0
plastic_135_jpg.rf.6337ae9fcc6a4568173b0b432f18b419.jpg,640,640,plastic,121,140,414,439,1
plastic_450_jpg.rf.47fd22f6955e68f7b71e46b411de0b30.jpg,640,640,plastic,243,130,396,559,1
O_9908_jpg.rf.1b050d5c98335afea787e5a5ec9eb81a.jpg,640,640,non-plastic,48,60,277,495,0
metal-1931_jpg.rf.519a45edb6cc5aaad92f1dd44fb6cfbb.jpg,640,640,non-plastic,43,55,633,509,0
Metal_297_jpg.rf.90a33f2bf7c6a6275db9aa8d857560d4.jpg,640,640,non-plastic,208,155,487,505,0
glass-997_jpg.rf.7e600f4deac5cacd48b5fe3a4e9d0219.jpg,640,640,non-plastic,226,5,414,632,0
plastic_454_jpg.rf.8daca20024dc8755231ac7d8da1a803f.jpg,640,640,plastic,128,5,427,609,1
paper480_jpg.rf.7954885d07cde492170227c135ca8bf1.jpg,640,640,non-plastic,59,0,627,640,0
metal-2329_jpg.rf.dc082480299a750ae12ccec1f9fd1e68.jpg,640,640,non-plastic,113,62,540,565,0
plastic_318_jpg.rf.7cac02f0503ad42e2e7a2c4a3f429828.jpg,640,640,plastic,205,14,426,602,1
Vegetation_291_jpg.rf.f4a68b3b520b912d6731eab0f0a0e21a.jpg,640,640,non-plastic,20,100,628,572,0
metal144_jpg.rf.fa861aa5cbde166a68d2bf5d99ab4115.jpg,640,640,non-plastic,143,166,376,559,0
metal301_jpg.rf.3487f394d9b6c0f306718a394acd013e.jpg,640,640,non-plastic,86,4,514,570,0
plastic_771_jpg.rf.28a1c4426edc3187e179260a931004b4.jpg,640,640,plastic,232,75,384,496,1
Cardboard_393_jpg.rf.bf18d1a8935020585d929cd5232c1fb6.jpg,640,640,non-plastic,144,89,527,525,0
plastic_416_jpg.rf.fed0c0d356c74651575807672bbb2658.jpg,640,640,plastic,2,54,640,638,1
WhatsApp-Image-2025-02-15-at-19_03_33_a155b7f3_jpg.rf.bfb8dea9d6da961288036e1efca43cd8.jpg,640,640,plastic,32,270,576,351,0
O_6750_jpg.rf.7af3acbb889561eb39df134a3e2f13cc.jpg,640,640,non-plastic,159,50,486,578,0
Glass_47_jpg.rf.89765883657280f352fa1e80288ff07f.jpg,640,640,non-plastic,201,50,463,571,0
Vegetation_10_jpg.rf.0d96441184d9e2502162348682eea771.jpg,640,640,non-plastic,6,36,638,640,0
plastic457_jpg.rf.45165b2f4913cd35b63ae35fd57271e4.jpg,640,640,plastic,251,0,623,606,1
Plastic_454_jpg.rf.25df39e976c5c3bd3fba3e3cc1a7ffe0.jpg,640,640,plastic,72,90,566,506,1
Glass_230_jpg.rf.ce0feb2e77ae3fc96d366cf7e32c8a05.jpg,640,640,non-plastic,209,249,407,445,0
Metal_736_jpg.rf.f2e97ce621a13194d2f847770a214a93.jpg,640,640,non-plastic,60,142,553,533,0
pbag_Image_55_jpg.rf.4b5d4bafee35482f7ca9b8cfc5849e92.jpg,640,640,plastic,22,90,253,333,0
pbag_Image_55_jpg.rf.4b5d4bafee35482f7ca9b8cfc5849e92.jpg,640,640,plastic,245,5,403,236,0
pbag_Image_55_jpg.rf.4b5d4bafee35482f7ca9b8cfc5849e92.jpg,640,640,plastic,393,85,623,315,0
pbag_Image_55_jpg.rf.4b5d4bafee35482f7ca9b8cfc5849e92.jpg,640,640,plastic,107,239,310,454,0
pbag_Image_55_jpg.rf.4b5d4bafee35482f7ca9b8cfc5849e92.jpg,640,640,plastic,315,240,522,450,0
pbag_Image_55_jpg.rf.4b5d4bafee35482f7ca9b8cfc5849e92.jpg,640,640,plastic,194,355,424,575,0
metal470_jpg.rf.ccfb606f493d3650a59014e6e50c380f.jpg,640,640,non-plastic,156,70,486,528,0
Metal_353_jpg.rf.c5fc39830a99c8307975539e447d3713.jpg,640,640,non-plastic,183,110,451,477,0
cardboard_062_jpg.rf.82008863d2382fa08269fbd2681040de.jpg,640,640,non-plastic,105,79,559,509,0
Metal_236_jpg.rf.1f8ad2253456401f6352d18066348173.jpg,640,640,non-plastic,182,177,483,487,0
glass-101_jpg.rf.eb571226fd3911ac1e317a7d859a1f5b.jpg,640,640,non-plastic,94,34,560,603,0
Paper_324_jpg.rf.f956be4503ddb94ec28005314cf2a209.jpg,640,640,non-plastic,234,126,461,526,0
glass-1348-Copy_jpg.rf.cc34e8642700b5a6d17d35416f0c5037.jpg,640,640,non-plastic,197,110,445,570,0
Plastic_688_jpg.rf.2a80c77f64d9888f2f2e0f5c921d2f81.jpg,640,640,plastic,84,113,544,546,1
metal-1460_jpg.rf.05a9d84a3b15801286a66fa09b7e6346.jpg,640,640,non-plastic,54,194,567,618,0
Plastic_102_jpg.rf.9bb06008f414b835716ff58998d61a81.jpg,640,640,plastic,157,132,442,419,1
Plastic_585_jpg.rf.80add1f0c545d06087a7ea60d9e770a9.jpg,640,640,plastic,25,125,626,559,1
Pbotlesacaa_icstone18_jpg.rf.677d60ffc7a3aa26cf1627a42be1b9e3.jpg,640,640,plastic,104,105,555,582,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,526,87,640,394,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,402,77,509,409,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,310,70,402,413,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,378,385,526,640,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,290,348,387,628,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,209,400,275,580,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,220,0,318,360,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,149,5,247,333,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,58,74,186,319,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,132,374,203,471,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,125,445,204,561,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,17,350,94,495,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,78,395,141,489,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,0,117,76,290,0
glass-76_jpg.rf.d50215eca5cf7eb75afd671355e25eda.jpg,640,640,non-plastic,548,506,640,640,0
metal-843_jpg.rf.2144d45ddaafa0f44514defcf7b20fee.jpg,640,640,non-plastic,40,108,600,523,0
Plastic_362_jpg.rf.6ff3729461af652f69b0ca403c681326.jpg,640,640,plastic,146,149,429,538,1
Paper_83_jpg.rf.1ec2f54be88c3df363a7651e99037fc0.jpg,640,640,non-plastic,149,52,544,538,0
metal-2103-Copy_jpg.rf.123a5311538062aaea0643c6bb9df038.jpg,640,640,non-plastic,84,234,261,571,0
metal-2103-Copy_jpg.rf.123a5311538062aaea0643c6bb9df038.jpg,640,640,non-plastic,165,39,327,352,0
metal-2103-Copy_jpg.rf.123a5311538062aaea0643c6bb9df038.jpg,640,640,non-plastic,345,22,504,427,0
metal-2103-Copy_jpg.rf.123a5311538062aaea0643c6bb9df038.jpg,640,640,non-plastic,260,345,546,611,0
metal306_jpg.rf.ddf25d2381b78786e01be750ee163fdd.jpg,640,640,non-plastic,242,176,626,640,0
Vegetation_116_jpg.rf.6d1de928aa4eff2b6139c86c003e54ed.jpg,640,640,non-plastic,0,0,640,640,0
Plastic_193_jpg.rf.d8b5237c3c4a9fd6537c8e5055365fe8.jpg,640,640,plastic,143,57,427,532,1
plastic-898_jpg.rf.2b547e9584a3f3042e43197db91d563c.jpg,640,640,plastic,129,33,574,621,1
Cardboard_297_jpg.rf.7b15b3123c1d48dcb9ab4933bf2ef361.jpg,640,640,non-plastic,160,30,465,606,0
Plastic_493_jpg.rf.d9db32d93b36cffd745af37d3d262328.jpg,640,640,plastic,127,80,523,541,1
Plastic_367_jpg.rf.98605925297d6d543ca9782f12e7d997.jpg,640,640,plastic,122,166,371,425,1
O_4722_jpg.rf.2b062754a8694d0ec141bb49c71af40d.jpg,640,640,non-plastic,17,29,375,391,0
plastic_125_jpg.rf.686bbffaf317030fc08efde69b160854.jpg,640,640,plastic,152,16,496,635,1
metal-2152-Copy_jpg.rf.3e71834f54ee44ff1a63bb9024306556.jpg,640,640,non-plastic,92,49,601,582,0
Metal_204_jpg.rf.908fe58c2876a795ad721369c9dc6760.jpg,640,640,non-plastic,122,249,575,371,0
Metal_777_jpg.rf.1ce681555372c9ac75fb4b54affb4a36.jpg,640,640,non-plastic,122,79,550,490,0
metal230_jpg.rf.0e380cc58627740b94b90828880c3442.jpg,640,640,non-plastic,194,293,552,640,0
Cardboard_301_jpg.rf.465e3376aed64e6c8c2fba7f19241e8d.jpg,640,640,non-plastic,28,208,623,477,0
plastic317_jpg.rf.1a3fac08ebbadbe4b0003befc160fd48.jpg,640,640,plastic,230,104,640,640,1
metal-1935_jpg.rf.3588679d566ba104968f9b1edbc6ac9c.jpg,640,640,non-plastic,58,93,399,592,0
cardboard_322_jpg.rf.7e18ef343b08346a3ce76bf870e6be4b.jpg,640,640,non-plastic,22,14,640,640,0
plastic320_jpg.rf.f434d6a61de7bb3855646cbacecdce7e.jpg,640,640,plastic,3,0,640,632,1
metal-22_jpg.rf.6c8c67239ed692465f760eb0c7fe1742.jpg,640,640,non-plastic,0,0,640,500,0
Metal_134_jpg.rf.15064b65e85f54e8c8616e1f786cc7d2.jpg,640,640,non-plastic,149,184,383,529,0
Metal_416_jpg.rf.55a3490c2444db811c9e1e18c16632e5.jpg,640,640,non-plastic,143,97,558,488,0
metal158_jpg.rf.c96c0fdd1bd88096f46cdbee487d4cc5.jpg,640,640,non-plastic,184,153,443,508,0
plasticbag-724-_jpg.rf.466521ebba2ad352e146c644653df66e.jpg,640,640,plastic,58,4,551,590,1
Plastic_159_jpg.rf.0ec446642bf540f48690f54268777bc2.jpg,640,640,plastic,78,64,587,582,1
cardboard-1004_jpg.rf.a370aa0ccb0fded5490e16f8594a1aec.jpg,640,640,non-plastic,93,8,548,631,0
